Book Id	Title	Sort Character	Primary Author	Primary Author Role	Secondary Author	Secondary Author Roles	Publication	Date	Review	Rating	Comment	Private Comment	Summary	Physical Description	Weight	Height	Thickness	Length	Dimensions	Page Count	LCCN	Acquired	Date Started	Date Read	BCID	Tags	Collections	Languages	Original Languages	LC Classification	ISBN	ISBNs	Subjects	Dewey Decimal	Dewey Wording	Copies	Source	Entry Date	OCLC	Work id
9144867	Hurlevent	1	Brontë, Emily		Raymond Bellour		Gallimard (1991), Poche	1991		3.5			Hurlevent par Emily Brontë (1991)	469 p.; 7.09 inches	0.52 livres (poids)	7.09 pouces	0.79 pouces	4.33 pouces	7.09 x 4.33 x 0.79 inches	469							Your library	French	French	PR4172.W7	[2070383059]	2070383059, 9782070383054	Adaptations|Bront�e, Emily, 1818-1848. Wuthering Heights|Bront�e, Emily, 1818-1848. Wuthering Heights > Examinations > Study guides|Bront�e, Emily, 1818-1848. Wuthering heights|Bront�e, Emily, 1818-1848. Wuthering Heights|Bront�e, Emily, 1818-1848. Wuthering heights|Comic books, strips, etc|Country life > England > Yorkshire > Fiction|Country life > Yorkshire > Fiction|Domestic Fiction|Domestic fiction|Drama|England > Fiction|England > Fiction. > 19th century|England > Social life and customs > 19th century > Fiction|England > fiction|English fiction|Features|Fiction in English|Foundlings > Fiction|Large Type Books|Large type books|Love > Drama|Love > Fiction|Love Stories|Love stories|Psychological fiction|Rejection (Psychology) > Fiction|Rural families > Fiction|Triangles (Interpersonal relations) > Fiction|Videodiscs|Yorkshire (England) > Fiction|Yorkshire (England) > Social life and customs > 19th century > Fiction|drama|fiction in English	823.8	English fiction > English literature > Literature > Victorian period 1837-1900	1	Amazon.fr	[2006-12-09]		1538
9144870	Truismes	1	Darrieussecq, Marie				Gallimard (1998), Poche	1998		2			Truismes par Marie Darrieussecq (1998)	148 p.; 7.07 inches	0.2 livres (poids)	7.07 pouces	0.42 pouces	4.28 pouces	7.07 x 4.28 x 0.42 inches	148							Your library	French	French	PQ2664.A7214T7813	[2070403076]	2070403076, 9782070403073	Sex-oriented businesses > Fiction	843.914	Early 20th Century 1901- > French fiction > French literature > Literature	1	Amazon.fr	[2006-12-09]		261029
9144872	Le Mont Analogue. Roman d'aventures alpines, non euclidiennes et symboliquement authentiques	1	Daumal, René		Claudio Rugafiori		Schoenhofs Foreign Books (1981), Edition: Version définitive, Broché	1981		3.5			Le Mont Analogue. Roman d'aventures alpines, non euclidiennes et symboliquement authentiques par René Daumal (1981)	175 p.; 7.4 inches	0.4 livres (poids)	7.4 pouces	0.63 pouces	4.96 pouces	7.4 x 4.96 x 0.63 inches	175							Your library	French	French	PQ2607.A86M613	[2070228770]	2070228770, 9782070228775	Mountaineering > Fiction	843.912	Early 20th Century 1901- > French fiction > French literature > Literature	1	Amazon.fr	[2006-12-09]		207731
9144875	La grande beuverie	1	Daumal, René		Claudio Rugafiori		Editions Flammarion (1986), Edition: Nouv. éd., Broché	1986		3			La grande beuverie par René Daumal (1986)	177 p.; 7.48 inches	0.4 livres (poids)	7.48 pouces	0.47 pouces	4.96 pouces	7.48 x 4.96 x 0.47 inches	177							Your library	French	French	PQ2607.A86G713	[2070705862]	2070705862, 9782070705863		813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-12-09]		355377
9144877	Le rapport de Brodie	1	Borges, Jorge Luis				Gallimard (1984), Poche	1984		4			Le rapport de Brodie par Jorge Luis Borges (1984)	154 p.; 6.69 inches	1.85 livres (poids)	6.69 pouces	0.55 pouces	4.25 pouces	6.69 x 4.25 x 0.55 inches	154							Your library	French	French	PQ7797.B635I513	[2070375889]	2070375889, 9782070375882		863.62	Early 20th Century (1901-) > Literature > Spanish and Portuguese Literature > Spanish fiction	1	Amazon.fr	[2006-12-09]		467530
9144879	Fictions	1	Borges, Jorge Luis				Gallimard (1974), Edition: Nouv. éd. augm, Poche	1974		4.5			Fictions par Jorge Luis Borges (1974)	185 p.; 6.89 inches	0.26 livres (poids)	6.89 pouces	0.39 pouces	4.33 pouces	6.89 x 4.33 x 0.39 inches	185							Your library	French	Spanish	PQ7797.B635F513	[2070366146]	2070366146, 9782070366149		863	Literature > Spanish and Portuguese Literature > Spanish fiction	1	Amazon.fr	[2006-12-09]		23507
9144892	Monsieur Teste	1	Valéry, Paul				Editions Flammarion (1978), Broché	1978		3.5			Monsieur Teste par Paul Valéry (1978)	140 p.; 7.17 inches	0.35 livres (poids)	7.17 pouces	0.16 pouces	4.96 pouces	7.17 x 4.96 x 0.16 inches	140							Your library	French	French	PQ2643.A26A23 1989 vol. 6	[2070279138]	2070279138, 9782070279135		848.91209	Authors, French and French miscellany > Early 20th Century 1901- > French literature > Literature	1	Amazon.fr	[2006-12-09]		16432
9144895	La Guerre et la paix, tome 1	1	Tolstoï, Léon				Gallimard (1973), Poche	1973		4.5			La Guerre et la paix, tome 1 par Léon Tolstoï (1973)	800 p.; 7.2 inches	0.9 livres (poids)	7.2 pouces	1.7 pouces	4.5 pouces	7.2 x 4.5 x 1.7 inches	800							Your library	French	French	PG3367.C38	[2070362876]	2070362876, 9782070362875	Historical fiction|Napoleonic Wars, 1800-1815 > Russia > Fiction|Russia > Fiction. > Alexander I, 1801-1825|War stories	891.78	Authors, Russia and Russian miscellany > Literature > Literature of other Indo-European languages > Literature of other languages  > Russian Literature	1	Amazon.fr	[2006-12-09]		3796965
9144898	La Guerre et la paix, tome 2	1	Tolstoï, Léon				Gallimard (1973), Poche	1973		4.5			La Guerre et la paix, tome 2 par Léon Tolstoï (1973)	789 p.; 7.09 inches	0.86 livres (poids)	7.09 pouces	1.18 pouces	4.33 pouces	7.09 x 4.33 x 1.18 inches	789							Your library	French	English	PG3367.C38	[2070362884]	2070362884, 9782070362882		891.78	Authors, Russia and Russian miscellany > Literature > Literature of other Indo-European languages > Literature of other languages  > Russian Literature	1	Amazon.fr	[2006-12-09]		8401203
9144901	Bartleby le scribe	1	Melville, Herman		Philippe Jaworski		Gallimard (1996), Poche	1996		4.5			Bartleby le scribe par Herman Melville (1996)	98 p.; 6.93 inches	0.31 livres (poids)	6.93 pouces	0.31 pouces	4.09 pouces	6.93 x 4.09 x 0.31 inches	98							Your library	French	French	PS2384.B26	[2070401405]	2070401405, 9782070401406	Copyists > Fiction|Copyists > New York (State) > New York > Fiction|New York (N.Y.) > Fiction|Psychological fiction|Securities industry > United States > Fiction|Wall Street (New York, N.Y.) > Fiction|Young men > Fiction|Young men > New York (State) > New York > Psychology > Fiction	813.3	American Fiction > American literature > Literature > Middle 19th Century 1830-1861	1	Amazon.fr	[2006-12-09]		2692899
9144903	Citadelle	1	Saint-Exupery				Sodis (1972), Poche	1972					Citadelle par Saint-Exupery (1972)	615 p.; 6.9 inches	0.75 livres (poids)	6.9 pouces	1.3 pouces	4.2 pouces	6.9 x 4.2 x 1.3 inches	615							Your library	French	French	PQ2637.A274C52	[207036108X]	207036108X, 9782070361083		843.912	Early 20th Century 1901- > French fiction > French literature > Literature	1	Amazon.fr	[2006-12-09]		5042418
9144904	Critique de la raison pure	1	Kant, Emmanuel		François Delamarre		Gallimard (1990), Poche	1990					Critique de la raison pure par Emmanuel Kant (1990)	1018 p.; 7.01 inches	1.1 livres (poids)	7.01 pouces	1.81 pouces	3.94 pouces	7.01 x 3.94 x 1.81 inches	1018							Your library	French	German	B2778.E5M5	[207032575X]	207032575X, 9782070325757	Causation|Kant, Immanuel, 1724-1804|Knowledge, Theory of|Knowledge, theory of|Philosophy|Philosophy > Collected works|Philosophy > History|Philosophy > history|Reason|philosophy	121	Epistemology > Epistemology (Theory of knowledge) > Philosophy and Psychology	1	Amazon.fr	[2006-12-09]		9051
9144906	Système des beaux-arts	1	Alain				Gallimard (1983), Poche	1983					Système des beaux-arts par Alain (1983)	374 p.; 7.64 inches	0.66 livres (poids)	7.64 pouces	1.18 pouces	5.2 pouces	7.64 x 5.2 x 1.18 inches	374							Your library	French	French		[2070254240]	2070254240, 9782070254248		700	Arts And Leisure > General Art > General Art	1	Amazon.fr	[2006-12-09]		1285740
9144909	Shirobamba	1	Inoue, Yasushi				Gallimard (1993), Poche	1993					Shirobamba par Yasushi Inoue (1993)	236 p.; 7.09 inches	0.59 livres (poids)	7.09 pouces	0.75 pouces	4.69 pouces	7.09 x 4.69 x 0.75 inches	236							Your library	French	French		[2070388018]	2070388018, 9782070388011		895.6	East Asian literature > Japanese literature > Literature > Literature of other languages 	1	Amazon.fr	[2006-12-09]		1857488
9144911	Fureur et mystère de René Char	1	Maulpoix, Jean-Michel				Gallimard (1996), Broché	1996		2			Fureur et mystère de René Char par Jean-Michel Maulpoix (1996)	196 p.; 6.85 inches	2.65 livres (poids)	6.85 pouces	0.63 pouces	5.67 pouces	6.85 x 5.67 x 0.63 inches	196							Your library	French	French		[2070392414]	2070392414, 9782070392414		841	French literature > French poetry > Literature	1	Amazon.fr	[2006-12-09]		1561060
9144913	Traité de savoir-vivre à l'usage des jeunes générations	1	Vaneigem, Raoul				Gallimard (1992), Edition: [2e éd.], Poche	1992		4			Traité de savoir-vivre à l'usage des jeunes générations par Raoul Vaneigem (1992)	384 p.; 6.69 inches	0.57 livres (poids)	6.69 pouces	0.71 pouces	4.25 pouces	6.69 x 4.25 x 0.71 inches	384							Your library	French	French	CB428	[2070326861]	2070326861, 9782070326860	Civilization, Modern > 1950-|Youth > Conduct of Life|Youth > Conduct of life	320	Political Science  > Political science (Politics and government) > Social Sciences 	1	Amazon.fr	[2006-12-09]		160725
9144930	Regards sur le monde actuel et autres essais	1	Valéry, Paul				Schoenhofs Foreign Books (1988), Poche	1988		4			Regards sur le monde actuel et autres essais par Paul Valéry (1988)	305 p.; 6.77 inches	0.44 livres (poids)	6.77 pouces	0.63 pouces	4.25 pouces	6.77 x 4.25 x 0.63 inches	305							Your library	French	French	PQ2643	[207032494X]	207032494X, 9782070324941	WORLD POLITICS|World politics|world politics	909.82	History > History and Geography > Universal Histories	1	Amazon.fr	[2006-12-09]		1835648
9144932	Le Livre de saphir	1	Sinoué, Gilbert				Gallimard (1997), Poche	1997		2			Le Livre de saphir par Gilbert Sinoué (1997)	672 p.; 6.69 inches	0.71 livres (poids)	6.69 pouces	1.26 pouces	4.25 pouces	6.69 x 4.25 x 1.26 inches	672							Your library	French	French		[2070402266]	2070402266, 9782070402267		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-12-09]		536508
9144938	Du Spirituel dans l'art et dans la peinture en particulier	1	Kandinsky, Wassily				Gallimard (1988), Poche	1988		3			Du Spirituel dans l'art et dans la peinture en particulier par Wassily Kandinsky (1988)	210 p.; 7.4 inches	0.44 livres (poids)	7.4 pouces	0.55 pouces	4.25 pouces	7.4 x 4.25 x 0.55 inches	210							Your library	French	French	N68.K33	[207032432X]	207032432X, 9782070324323	Aesthetics|Painting|aesthetics	701.17	Aesthetics > Arts And Leisure > General Art > Theory And Instruction	1	Amazon.fr	[2006-12-09]		53707
9144939	La Guerre du goût	1	Sollers, Philippe				Gallimard (1996), Edition: Ed. complétée par un index des noms cités, Poche	1996					La Guerre du goût par Philippe Sollers (1996)	706 p.; 6.69 inches	0.84 livres (poids)	6.69 pouces	1.34 pouces	4.25 pouces	6.69 x 4.25 x 1.34 inches	706							Your library	French	French	PN710.S5967	[2070400581]	2070400581, 9782070400584		809	By Topic > Literature > Specific Topics in Literary Theory	1	Amazon.fr	[2006-12-09]		1460431
9144943	Profils perdus	1	Soupault				Gallimard (1999), Poche	1999		4			Profils perdus par Soupault (1999)	145 p.; 6.93 inches	0.22 livres (poids)	6.93 pouces	0.39 pouces	4.09 pouces	6.93 x 4.09 x 0.39 inches	145							Your library	French	French		[2070407209]	2070407209, 9782070407200		840.9	French literature > French literature > Literature	1	Amazon.fr	[2006-12-09]		2031369
9144946	Le Mur	1	Sartre, Jean-Paul				Gallimard (1972), Poche	1972					Le Mur par Jean-Paul Sartre (1972)	245 p.; 7.03 inches	0.39 livres (poids)	7.03 pouces	0.71 pouces	4.27 pouces	7.03 x 4.27 x 0.71 inches	245							Your library	French	French	PQ2637.A82M8	[2070368785]	2070368785, 9782070368785	Roman français|Sartre, Jean-Paul, 1905-1980	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-12-09]		3609
9144950	La Sirène rouge	1	Dantec, Maurice G				Gallimard (1993), Poche	1993		3			La Sirène rouge par Maurice G Dantec (1993)	478 p.; 7.09 inches	0.71 livres (poids)	7.09 pouces	1.18 pouces	4.57 pouces	7.09 x 4.57 x 1.18 inches	478							Your library	French	French		[2070493857]	2070493857, 9782070493852		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-12-09]		286803
9144953	Droit de cité	1	Calaferte, Louis				Gallimard (1995), Poche	1995		2			Droit de cité par Louis Calaferte (1995)	169 p.; 6.69 inches	0.09 livres (poids)	6.69 pouces	0.47 pouces	4.25 pouces	6.69 x 4.25 x 0.47 inches	169							Your library	French	French		[207038702X]	207038702X, 9782070387021				1	Amazon.fr	[2006-12-09]		1715119
9144957	Le Mythe de Sisyphe	1	Camus, Albert				Gallimard (1985), Poche	1985		1			Le Mythe de Sisyphe par Albert Camus (1985)	187 p.; 6.62 inches	0.26 livres (poids)	6.62 pouces	0.48 pouces	4.74 pouces	6.62 x 4.74 x 0.48 inches	187							Your library	French	French	PQ2605.A3734M9	[2070322882]	2070322882, 9782070322886		848	Authors, French and French miscellany > French literature > Literature	1	Amazon.fr	[2006-12-09]		10290416
9144983	La société du spectacle	1	Debord, Guy				Gallimard (1996), Poche	1996		3.5			La société du spectacle par Guy Debord (1996)	208 p.; 6.93 inches	0.31 livres (poids)	6.93 pouces	0.63 pouces	4.09 pouces	6.93 x 4.09 x 0.63 inches	208							Your library	French	French	HM291.D413	[2070394433]	2070394433, 9782070394432	Consumer society|Ideology > History|Media > Social aspects|Proletariat|Social classes|Social psychology|consumer society|social classes|social psychology	302	Social Interaction > Social Sciences  > Social Sciences, Sociology, Anthropology	1	Amazon.fr	[2006-12-09]		36114
9144985	Corps pour corps: Enquête sur la sorcellerie dans le Bocage	1	Favret-Saada, Jeanne				Gallimard (1993), Poche	1993		1.5			Corps pour corps: Enquête sur la sorcellerie dans le Bocage par Jeanne Favret-Saada (1993)	368 p.; 6.93 inches	0.35 livres (poids)	6.93 pouces	0.87 pouces	3.94 pouces	6.93 x 3.94 x 0.87 inches	368							Your library	French	French		[207032771X]	207032771X, 9782070327713				1	Amazon.fr	[2006-12-09]		2031382
9144987	Le livre des êtres imaginaires	1	Borges, Jorge Luis		Margarita Guerrero		Gallimard (1987), Poche	1987		3.5			Le livre des êtres imaginaires par Jorge Luis Borges (1987)	232 p.; 7.17 inches	0.57 livres (poids)	7.17 pouces	0.55 pouces	4.96 pouces	7.17 x 4.96 x 0.55 inches	232							Your library	French	Spanish	GR825.B613	[2070711021]	2070711021, 9782070711024	Animals, Mythical|Bestiaries	398.469	Animals > Customs, Etiquette, Folklore > Folklore > Legendary minerals, plants, animals > Paranatural and legendary phenomena as subjects of folklore > Social Sciences 	1	Amazon.fr	[2006-12-09]		23522
9144991	Mythes, rêves et mystères	1	Eliade, Mircea				Gallimard (1989), Poche	1989					Mythes, rêves et mystères par Mircea Eliade (1989)	279 p.; 7.01 inches	0.4 livres (poids)	7.01 pouces	0.79 pouces	4.33 pouces	7.01 x 4.33 x 0.79 inches	279							Your library	French	French	BL311.E413	[2070325202]	2070325202, 9782070325207	Dreams|Mysteries, Religious|Mythology|mythology	291.13	Comparative Religion; Mythology  > Other religions > Religion 	1	Amazon.fr	[2006-12-09]		342517
9144994	Confessions	1	Augustin, saint, évêque d'Hippone				Gallimard (1993), Poche	1993					Confessions par saint Augustin, évêque d'Hippone (1993)	598 p.; 7.01 inches	0.66 livres (poids)	7.01 pouces	1.18 pouces	4.33 pouces	7.01 x 4.33 x 1.18 inches	598							Your library	French	French	BR65.A6E5	[2070386066]	2070386066, 9782070386062	Apologetics > Early church, ca. 30-600|Augustine, Saint, Bishop of Hippo|Augustine, Saint, Bishop of Hippo. cn|Bishops > Algeria > Hippo (Extinct city) > Biography|Bishops > Hippo (Extinct city) > Biography|Catholic Church > Algeria > Hippo > Bishops > Biography|Catholic Church > Algeria > Hippo (Extinct city) > Bishops > Biography|Catholic Church > Bishops > Biography|Catholic Church > Hippo (Extinct city) > Bishops > Biography|Christian literature, Early > Latin authors|Christian saints > Algeria > Biography|Christian saints > Algeria > Hippo > Biography|Christian saints > Algeria > Hippo (Extinct city) > Biography|Christian saints > Hippo (Extinct city) > Biography|Hippo (Extinct city)|Hippo (Extinct city) > Biography|Saints > Biography|Theology|Theology > Early works to 1800|theology	270.2092	History of Christianity > Period of ecumenic councils; Centralization (325-787) > Religion  > Religious History	1	Amazon.fr	[2006-12-09]		9036
9144995	L'Ève future	1	l'Isle-Adam, comte de Villiers de		Alan Raitt		Gallimard (1993), Poche	1993					L'Ève future par comte de Villiers de l'Isle-Adam (1993)	441 p.; 6.69 inches	0.49 livres (poids)	6.69 pouces	0.94 pouces	4.25 pouces	6.69 x 4.25 x 0.94 inches	441							Your library	French	French	PQ2476.V4E9213	[2070387399]	2070387399, 9782070387397		843.8	1848-1900 > French fiction > French literature > Literature	1	Amazon.fr	[2006-12-09]		569024
9145000	L'Esprit des jeux	1	Bianu, Zéno		Jean-Michel Varenne		Albin Michel (1990), Poche	1990		4			L'Esprit des jeux par Zéno Bianu (1990)	340 p.; 7.09 inches	0.57 livres (poids)	7.09 pouces	0.87 pouces	4.33 pouces	7.09 x 4.33 x 0.87 inches	340							Your library	French	French	GV1201.B497	[2226039120]	2226039120, 9782226039125	Games|Play	794	Amusements and Recreation > Arts And Leisure > Games Of Skill	1	Amazon.fr	[2006-12-09]		2031388
9145002	La creation / autobiographie de dieu	1	F, Ferruci				Pocket (1998), Reliure inconnue	1998					La creation / autobiographie de dieu par Ferruci F (1998)		0.47 livres (poids)												Your library	French	Dutch	PQ4866.E77M6613	[2266043544]	2266043544, 9782266043540	Allegories|Autobiographical fiction|God > Fiction	813	American Fiction > American literature > Literature	1	Amazon.fr	[2006-12-09]		16396
